gauge_id,TT,CFMAX,CFR,CWH,FC,LP,BETA,K0,K1,K2,UZL,PERC,MAXBAS,calibration_kge,validation_kge,used_in_analysis
12006,0.8386005412040783,6.467973022544468,0.0,0.0,86.0248011745116,0.9953881559769902,1.0,0.3910509437718883,0.29847024961980084,0.10411480250423798,14.8283573754948,5.601541018580113,1.409636330594465,0.8449278693228036,0.8094,True
12007,0.7671515483703522,5.817047910578356,0.05111863850505147,0.0,50.39312235274559,1.0,1.0,0.30456937111384985,0.25579365261938736,0.13222483443283622,4.678339708154047,4.368163580434194,1.2028500463464313,0.7875307405398153,0.6955,True
12008,0.2740633906898479,4.233160195419077,0.02272788315960112,0.08474802647698607,65.40816709715799,0.9785664346457666,5.104281289645506,0.45795448560957147,0.23442797095774465,0.07459736768683103,17.217221581219512,3.1692172009607993,1.04569231215,0.8833303880444019,0.8418,True
12009,0.17341407822948562,2.770497772388109,0.07213846934703323,0.0053554605181398525,147.44190566889966,0.971828267137061,2.5095488294074757,0.4874730717408443,0.26726453947515383,0.12576027213268487,4.339485650605704,1.7387600910462893,1.1190342718723105,0.8656066072201472,0.8693,True
13001,0.5074459668561655,6.243337076805457,0.026683889370283313,0.145639828249232,201.80900842361442,0.9900335880978557,4.292046732769566,0.4762193836627824,0.2702882737430699,0.0811676921166645,22.324891467032735,2.180830191494601,1.1296428874633624,0.9125824254219939,0.8542,True
13004,0.6684714259573578,3.695380248033354,0.007031658221435994,0.0006316004350883928,192.78510515262013,0.9914545651500111,3.060985109292819,0.19885950903934807,0.29612849511268813,0.10550167735893094,14.501214006283925,5.9845634420050144,1.1165197997381542,0.896553860934988,0.8212,True
13005,0.19819547990894915,1.6952731713511513,0.028904745474075986,0.04092336436038735,173.51515258913923,0.724288463547378,4.442328929536663,0.2676117355625741,0.2959193880867446,0.11832586718943437,5.664818052521559,2.850263743694306,1.8701027422517633,0.9287082353452267,0.5527,True
13007,1.444280567935601,3.11936644379692,0.06560272703520365,0.0,155.33871562131168,0.9933449678902975,2.493085840345636,0.35744907700679723,0.23561538183910175,0.08619779649265644,12.367304979851397,2.8869990058284536,1.2575474515592064,0.8882708536442325,0.8618,True
13008,0.38990563159724506,0.8630364755412359,0.04979107773476094,0.0,243.4136620733824,0.941109609057756,2.7597919439934784,0.30823972146699674,0.3,0.0902542270051901,10.583963275216469,3.9158643999768543,1.919435649864624,0.9046051675369757,0.8723,True
14001,0.10396189543167961,7.2434859539258785,0.03757080448814576,0.10070123534741482,337.1911658924054,0.7443969175835927,3.5189746865892997,0.3598643847571837,0.2934189141136345,0.08090139676892286,26.429633087945106,2.8054447896577894,2.2727093038137527,0.9263379518596756,0.9045,True
14002,0.04849403510986261,1.2488526083819913,0.02153084435777564,0.04577306354349476,257.46037836286666,0.6522200057212216,4.776866600098603,0.23477307504382633,0.3,0.086064691645276,74.1907577525387,3.954898159183209,2.1942980441647917,0.9257034151912591,0.5813,True
14005,0.6066032330242542,4.473630784611915,0.031842598076849096,0.06561130630041215,322.74084725159446,0.5897261619392709,5.282384173977519,0.27052259165129094,0.28270960698583425,0.1114826481371162,7.832704252467224,2.658174010195902,2.5298468409222066,0.8919512618137354,0.866,True
15006,1.0953225523323629,3.7964625245913934,0.05827541104447116,0.0001961163577068603,169.53290215417343,0.9758496390758424,1.1870171576516253,0.1698906717238263,0.20173839552256279,0.07358775768215593,37.170937450974904,6.0,2.050353584616447,0.9483991148742426,0.917,True
15007,0.7628970383921089,5.1356583035188486,0.08119118584090536,0.0,498.08884092966287,0.6989144638060778,1.0380686194869522,0.39756077259361355,0.19030771634892107,0.0758154596432054,76.3413593600835,5.793679960919693,2.07230335172996,0.9503944631315098,0.9214,True
15010,0.9380308292892808,2.7995130693765535,0.02231460515165122,0.010734445018299447,428.7132457832684,0.4661064934478605,2.9465475266568752,0.21850111883657844,0.2868700549920892,0.09667486469934192,64.9502716707944,3.5805746511131034,1.313841681034368,0.8510016566184688,0.8566,True
15011,1.6163901976866222,0.5553173361799817,0.09708045123096032,8.298186674516083e-05,50.0,0.3,6.0,0.471854203671938,0.3,0.008422898359047932,60.82469887847862,5.989346545420391,1.4954899990978712,0.41520913904708023,0.4903,False
15012,0.7239582539188623,2.0008470647700745,0.03933073952423393,0.0,50.0,0.999814362168743,1.0,0.18737578685608006,0.15561809384610548,0.08922341575617646,47.00570699953772,6.0,1.4880301213516933,0.9099910233145719,0.8723,True
15013,1.2088651997019446,4.6570976265086585,0.027215514518434618,0.001174500478151791,50.33693559719243,0.3073713416460601,6.0,0.4732538052281112,0.29602531821562406,0.05740162518083131,25.92633147290736,3.211687012022273,1.185797938166056,0.8683859125837212,0.8622,True
15014,0.8283491592579615,4.967311322439014,0.029195500031075933,5.596073420912652e-05,102.29420713435105,0.963672505602767,1.243661547334519,0.3720521955108904,0.28427667975791876,0.11725451758637423,4.996751603115512,2.6558288112942297,1.2242712946095395,0.8685581914148696,0.8476,True
15016,1.018507880447844,9.294227312100416,0.03864357096869084,0.13119540777077926,53.76687567348367,1.0,1.0,0.2390950220348268,0.14365740295183915,0.11871189747748845,58.84852540302807,1.5616062133201098,2.8697480289510073,0.8163135900845806,0.7842,True
15021,0.11797540493697381,0.8221691310283292,0.07306999299050025,0.09112396475008475,306.1105310880032,0.6141058142664058,5.5004001982812,0.37000089057562646,0.11970857054305653,0.0814507342600234,16.56766027100431,4.310156266317421,4.493251564897934,0.9371253792060484,0.8691,True
15023,1.1095312307748517,4.236564554902429,0.058799823793593116,0.0,96.32680901262826,0.3,5.305210081953728,0.31956860164316947,0.3,0.11011249188405742,23.70340628023173,3.943719149363634,1.4012027669407168,0.923950214844609,0.9122,True
15024,1.2960980455802917,5.883540138759436,0.011239844855296915,0.0,50.0,0.5167486066573695,5.976732350543108,0.2755480188059481,0.29130582004605027,0.09660697339091641,4.6411334463615095,3.051630982331639,1.2301946413859417,0.9007271206838623,0.8883,True
15025,0.8599232102441072,4.361772041194747,0.032527886238965575,1.0033316461220785e-05,120.94293367386877,0.9999578039356731,1.8222875497530202,0.25309629500070097,0.2729473042522552,0.10056609550225903,10.531319406841181,2.9526611174849045,1.243636444397034,0.8807469584614472,0.8369,True
15030,1.02927399003958,3.7559988677424814,0.05612600127714343,0.0,281.4342248328577,0.9376858832370192,5.881872333505722,0.43583524549579067,0.2697082715514234,0.09124513446871513,28.977334255787277,2.5611461306988694,2.4735591636404823,0.9491714890865721,0.8874,True
15039,1.0049144321549561,6.6482779501365385,0.0029044761073399976,0.0,50.0,1.0,1.0004172798589313,0.5,0.28954495869849894,0.14910456303734992,4.515025004947118,3.1119543515231864,1.4886641628063166,0.782518464134435,0.7048,True
16001,1.0286794937892374,3.935909034667218,0.009422076733562379,0.0005715377611900359,50.22647258184754,1.0,3.313099750387951,0.36737112693414375,0.2390287139026906,0.07718731204988832,72.76444494938107,5.99861425851196,1.2750975095482868,0.9307904205354323,0.8511,True
16003,1.315142226151849,10.0,0.09670898464646555,0.003560801846712723,73.26095683115517,0.9913495554086262,6.0,0.4987094831999488,0.3,0.12979444572693088,6.326493733240987,2.148282873169202,1.49609135943768,0.9074372093699091,0.7658,True
16004,0.7541829920355554,3.326576890229148,0.0005771439074301888,0.0021881027190420533,184.0442188591778,0.9982775410121536,2.420786656497912,0.25621911439865563,0.2995840912769603,0.10931642838522929,17.309352763141256,5.9963097207314995,2.480596334699273,0.9451906156370101,0.873,True
17001,1.7997154866421385,6.530153121213212,0.09121228015235328,0.19941825213807002,50.0,0.3,5.964216365854142,0.4945209238373446,0.2386726622259045,0.016849779685372192,22.852083513079606,1.9153858794462606,1.318327616452689,0.731616534259629,0.804,True
17003,0.715125315138174,5.443741619987068,0.036060792233486835,0.007297224396328322,204.0221717834952,0.36977714777123927,1.0021984795053103,0.49690436518923825,0.2993110981136953,0.0688368620474912,13.91793152639045,1.6977409762513926,1.081592509106616,0.8918626473005805,0.7899,True
17004,-1.8339326268790708,7.909238324055303,0.00454586475617624,0.05319757726153183,330.77009280651396,0.3,2.4468233701079463,0.1318994796931764,0.29113909069815236,0.11845405352014349,8.438784623044938,2.497271771393896,2.3928959215150716,0.8819598963874667,0.8067,True
17005,0.7494747897853897,5.636228066257964,0.0004684747951692915,0.0001114290057205418,109.37502424399716,0.9999894526531965,3.686351860001839,0.3906365897376705,0.298666496425963,0.03898938891353349,12.009615230167476,0.5857595361530648,1.001726903410188,0.896279384020688,0.8832,True
17015,1.560411593932498,6.523420752327697,0.027177121281482957,0.0,150.21661817008675,1.0,6.0,0.45793704791047507,0.2716170561211382,0.11488889542992621,22.022441981423775,0.2201224594490987,1.0,0.8609956496190362,0.7824,True
17018,0.49967298893631357,4.095749431673664,0.0,0.0,411.3834650392115,0.30009726052467195,2.4764327862438043,0.46781662611947794,0.25150454964410485,0.05600325676747278,17.28816128059493,3.570409884284717,1.0012864135683748,0.7479520229915113,0.7866,True
18001,1.4791854095355281,5.613042257725528,0.044457267933779764,0.0,152.3139872648136,0.6936861094754734,2.0341426493901116,0.21189587239008775,0.29964521640087716,0.11659221250736504,14.188120899854136,3.022820333664499,1.0015909511217347,0.9070539279830315,0.8589,True
18002,1.6115596160918084,9.89849450490997,0.06355802713903454,0.0,50.0,0.3022071321599028,6.0,0.5,0.1191041939579239,0.013131736229121942,25.870258749456433,1.3308731260270987,2.317302260608706,0.8721325572857321,0.8342,True
18003,-1.0041849001981662,4.792555906097625,0.013618093038673186,0.07528111307553292,53.795870659229394,0.8451387240145352,5.765061736261636,0.365382207819646,0.24498630215935363,0.07750698909581903,19.16684702994481,4.324892769653118,2.7957028293743815,0.8858446905788037,0.9399,True
18008,1.214889255834624,8.386373439492093,0.01509266963081684,0.0,50.0,1.0,1.0141842284057845,0.49450962617841154,0.255938318790581,0.11800844036610715,27.065882393700313,0.08468689375088145,2.6656015109412254,0.9472065372847847,0.9322,True
18010,1.2127676601345785,7.12680215685373,0.09376145180052328,0.16573958887668716,50.004479225366026,0.30721844921054986,5.996444356260261,0.27065070235772115,0.29989181502091594,0.001,83.33900792882255,0.7691183233119321,1.6530657774416495,0.9302078215057185,0.8446,True
18011,1.7905109478233985,9.55311665183123,0.002325515292714379,0.05157968444142426,50.0,0.304876730153132,6.0,0.2572359320506665,0.29235946121626755,0.03125266957391837,42.7770318304028,2.5751949642074585,1.5310580966351348,0.9410117172295684,0.9492,True
18014,0.3613526682144679,4.584521537324557,0.04375827442639033,0.1672825487020735,199.15698943256814,0.8255642621362069,5.0699159769091064,0.4933419335197655,0.23152380225807817,0.04102443359791118,23.63302524408267,0.9627329734589499,1.0901369763595818,0.8983907250945176,0.7133,True
18017,1.5016539005373888,10.0,0.024170739930627766,0.001116858082077097,56.81809367673341,0.9894361592785168,1.3411417784978257,0.49506281434195265,0.29470495268669755,0.08172830101767545,0.0,0.0,1.11382685777127,0.7727698259600517,,False
18018,0.8460315985207915,9.85632004245185,0.014620556758550243,0.0,500.0,0.3,1.0,0.5,0.3,0.14762947424339862,1.8823759157624607,5.825103401157177,2.034358509756367,0.8392226267853239,,False
19001,0.07071396824012935,3.3969267743503364,0.03376857375363928,4.2539182575421504e-05,273.3339500878825,0.8764173090656653,5.76653146578104,0.4999915388888837,0.29999674404371723,0.15,2.3762973147930553,1.1833614937194832,2.4327127717034633,0.9008680695203114,0.9052,True
19006,-0.4091446103497386,4.752559590262054,0.07826484470946204,0.1612844701576789,136.11892693329293,0.8273936184139428,5.289796128076765,0.4978115501859323,0.3,0.0900682407802256,21.318975938658305,3.5296152570049806,1.1744368407459946,0.8864163221983,0.829,True
19010,-2.4191832487851803,8.10157726963486,0.04475618315372882,0.15070785485619992,59.42162000050402,0.9859527174616596,2.064010697871659,0.5,0.25136363340762236,0.02318416615496397,17.200283322801084,2.786951641114599,1.1978564514487315,0.8309764895977554,0.4495,False
19017,0.3820512096983023,3.785777080180865,0.0,0.0,202.66377352522665,0.30023206500673494,5.99284316286845,0.4345543843341301,0.2998831959103856,0.15,13.890142925646082,0.0,1.4699609935721623,0.8416089699068511,0.8331,True
19020,1.2427264678737466,9.421661927771263,0.01939761976535362,0.0903910768330359,55.58042734193615,0.9988293969731279,2.9556062580284053,0.5,0.3,0.03155335573160068,0.5212893902073943,0.03875088564859308,1.4437553787797586,0.8432545297909494,0.8017,True
20002,-0.5390339212761359,8.659217229986258,0.04032458981094765,0.19233577829639184,316.98681798654115,0.4611910335009448,4.740175001841102,0.4438923534438839,0.2987587318316798,0.15,4.323681670484107,0.5578568975448577,1.5194448846833715,0.8316738139998098,0.8645,True
20003,-0.008855450677969992,3.9201825774133443,0.0,0.00010134265100999605,264.5069005178286,0.4106567657581939,4.662573182339939,0.32419018363146046,0.3,0.14977676174192847,11.417400812386909,1.2821220565148008,1.4911822736469804,0.8405350192473054,0.8172,True
20007,-0.09993494278644224,5.244433736258355,0.02228884872571985,0.0010770604077855832,279.9368424113589,0.7700444999136062,6.0,0.38331243372980683,0.2380043137645051,0.10101190505059218,13.244006770976412,2.615559264964829,1.2444427767639006,0.8724610697831909,0.8365,True
2001,1.0561322759246266,3.61088191351792,0.08457285323468157,0.00032201574083771207,50.789289856709956,0.9976181037708256,4.990038313260449,0.15063876075124266,0.3,0.02932306796299642,6.2475774575442955,1.7024106263494723,1.0031571178185348,0.8622624634126556,0.8475,True
2002,1.1298935379138713,3.2990761174914507,0.08467386954206411,7.792521348811046e-05,81.63224629012501,1.0,5.419612689222603,0.49977253538094635,0.29994793124575125,0.039149765520833824,5.65067166794125,0.2054434242156107,2.4517694760748965,0.8965010689999635,0.8626,True
21003,-0.5667175581693265,1.7553355464031726,0.012049763169417844,0.026781968409423568,381.4074279232517,0.33785862978548414,3.9024527732377186,0.2908007358968306,0.2969272858638791,0.12191905968406082,4.206250747828571,5.839819636827778,2.0997916038531015,0.9103219407174087,0.8766,True
21006,-0.3803505014563676,1.4470531772695352,0.004173762489536274,0.05023655890375407,250.35712405670364,0.6355364531480222,2.97683193172063,0.3308578805304523,0.2652681132575825,0.13966991741475043,3.0739337645067164,5.263956048488807,2.2645298148170103,0.9218863663493215,0.9098,True
21008,-0.11697480223427704,3.9579723905571034,0.06889002097370205,0.0,170.47529757594083,0.7642256045031943,3.4188260012640628,0.4983398534693396,0.3,0.15,4.027265124366927,2.6547616361040136,2.3339106703307455,0.910717477560579,0.8704,True
21009,-0.1995610956159004,1.88600040747863,0.07377413269697819,0.0,334.12631307749416,0.8681817126057861,4.689793128166624,0.21961375073502992,0.2815502087407491,0.12652891760281404,7.493310121954504,2.630921017403864,1.6450953702835909,0.9276100982266112,0.9194,True
21011,-0.6814973687518773,1.372262898434549,0.02962359080651278,0.024775866806475394,346.40176819297125,0.3,1.7198027326852934,0.5,0.27501010082736255,0.12217051902789672,13.843823042762672,3.755352419001797,1.897058204186656,0.8413497711561383,0.8227,True
21012,0.4545258766565575,9.676807415771506,0.03228477890590199,0.1631024283948764,131.633685517747,1.0,4.507387858724057,0.41893120418710283,0.2723342975287218,0.12815457600002578,18.19400675446779,0.2658742288290462,1.3204944399604845,0.8946488334294862,0.8889,True
21013,0.7926452296556753,6.840233382776384,0.029712284158965943,0.01620847002261175,171.37908159871375,0.9800766032046202,4.500209891433678,0.35980629910074224,0.3,0.13718618751167203,12.924689558690872,2.272463786840115,2.0108506157102957,0.9013099916366225,0.8657,True
21015,0.43824083495530586,3.4361210445446186,0.05103446605309215,0.07118075171863289,220.6183545108915,0.7644305132037754,5.610080084355685,0.09340477962440324,0.29283360608353054,0.12068047287892128,14.97733645569781,2.0905510784216244,1.0958115687914631,0.8720255807237899,0.8264,True
21016,0.06257816881178879,4.663791382405066,0.04132070361260591,0.12346933777687663,167.86511566195918,0.7795408963711248,5.599477923737689,0.4722704770328653,0.28079706213365274,0.12723856293669653,4.481008759117591,1.217385397828772,1.7232989468814752,0.8699028187317593,0.8573,True
21017,0.8633915358846271,9.921455703581636,0.0,0.0005932900999947089,50.0,1.0,1.1252582320811353,0.4998849057790196,0.29996944609602866,0.14716820687979298,5.018172657165907,0.0,1.4225841048732764,0.8871473474409846,0.8892,True
21018,-0.6836366893265382,2.3439283085133935,0.01245989063918377,0.0,358.5056043762154,0.839741512489834,5.99852499638612,0.33873865371173384,0.28293976151429634,0.13716878933114712,0.0031757608204483027,5.328329548192643,2.4214687705908435,0.9034304928055175,0.8405,True
21022,-0.07640148309771444,2.4536204962677144,0.024918635560319917,0.0,336.38126868980225,0.9004452240682479,5.985076194406587,0.5,0.2997676399298199,0.1498858568253091,6.251687680246036,1.8990989960931466,2.495592719508924,0.8724549864929958,0.8092,True
21023,1.1414474552943474,9.998716622460972,0.01957547930881615,0.2,61.49183587267889,0.5189670326851917,5.999363549712258,0.4999955685784908,0.2999654344328173,0.12814826853561673,0.019641579059345354,0.0,1.5327062288289568,0.7211731236944756,0.5965,True
21024,0.5090054716574341,7.935607497323538,0.038006941860732356,0.0,236.79799743967828,0.9689518926651882,6.0,0.3772611472675921,0.22899365486099457,0.12658618474640004,9.560735994386238,0.012434428181126535,1.1949698869725283,0.8442537143951195,0.871,True
21026,2.1345480510577524,9.972752763372476,0.04499828678161722,0.0,50.00625011395425,0.9999441572400438,1.0,0.49983830467246027,0.3,0.001,0.15680580620884568,0.00025913856273246383,1.2011968289804473,0.7510431289072692,0.6682,True
21027,0.08134073650838676,2.829734177109993,0.025865020571277812,0.0,140.98053809609684,0.6829482153671412,5.999818234743577,0.3679409260169487,0.2717869827697431,0.12325069353859469,8.553436447200077,1.43408976295155,1.3091318413086694,0.8556709792080772,0.7877,True
22001,0.5585372964439238,2.4329009896432927,0.0273752725952286,0.024858007220438905,204.4771653883968,0.7631840269566069,4.343144811125411,0.48027632748809934,0.29159787478314214,0.1394090243786185,8.34698320607962,1.1415278660941983,1.5040903658051747,0.8814565448885491,0.8671,True
22006,0.1394410043052966,3.9200379379275416,0.004221863765315536,0.0,203.8790056413667,0.30044252860485193,5.9934715706994055,0.499780550864533,0.2999893615189525,0.1449455680940526,4.6487506017937115,0.0,2.4935847744731143,0.8863341701655697,0.8594,True
22007,0.42993920503164407,4.5751097027613845,0.030296219888792893,0.09548458279709625,148.98168932518007,0.4957504967431463,5.528038775727555,0.5,0.29937444871161056,0.11481186913482183,10.800569806681729,0.15024926514953674,1.279793187151311,0.8639497032972414,0.8358,True
22009,0.7897546808547553,5.07237235422096,0.04079609784759225,0.0,212.68535186740996,0.8754599925505763,5.210850537147973,0.5,0.3,0.1309662435346114,26.557643403183118,1.5645500330538604,1.3623306057184061,0.8726557972818749,0.8635,True
23001,0.5521986010522592,3.943412454188441,4.1412874034313894e-05,0.00020428164305807592,325.92491826644493,0.898850471186968,4.0561213214459535,0.498374280169701,0.3,0.13672382826926546,1.870745892963404,1.9346744898064094,2.01173574924305,0.9058457454708174,0.9008,True
23004,0.6453422112199414,6.944193968230646,0.002808245350369453,0.0030148049236072153,78.4316590103156,0.990311297912488,5.504796845558756,0.49738846489563376,0.29864465058228823,0.10925000871388128,14.305886995483274,0.32884370846644423,1.444984316101197,0.8873426787430758,0.8666,True
23006,0.42350955445971505,4.461082219816476,0.00026982624111609836,0.0,50.0,1.0,2.3929394384863656,0.4976859728871443,0.29954408614544326,0.14945216766372998,6.4496143528841765,1.5887905667365914,1.4681715096627306,0.9020534785232244,0.8575,True
23007,0.9726937196900589,7.41977003177332,0.052262754313499346,0.029055837607680532,479.74632332023566,0.3329816652208288,3.8021190937601475,0.45972242686659937,0.291052816493188,0.001,26.067146876382495,1.8604649674147993,1.2537343918615291,0.6719490368746855,0.7406,True
23008,0.39990546156845286,3.5069208625694435,0.0024742739148215847,0.0,237.90052452098806,0.6423563571460317,6.0,0.5,0.3,0.14431363970669858,3.1302051870420877,0.001389979002959718,2.4684856852768555,0.8752655781040758,0.7916,True
23011,0.41052795041011847,6.091267428895497,0.015381262070635678,0.0,50.0,1.0,1.5002310730240667,0.5,0.3,0.11983561851473903,4.740685303294454,0.14119314101922845,1.4525147538965477,0.874579251526393,0.8868,True
23016,-1.0870696829419704,1.330579097716556,0.029582771284079795,0.0035436423155495583,282.8507943438907,0.33037342010084114,3.311182127264056,0.3726897484274218,0.2946761525123356,0.09106824453806882,0.4705464957034866,0.0,1.432818316773668,0.8018808647519969,0.7682,True
24001,1.1059677423667411,5.724132061293496,0.04460086166523091,0.0,271.976674175649,0.9066239492273331,5.7699293889443695,0.24019809632574984,0.2865926104744889,0.1388853759194326,10.7004910663487,1.4626607798705016,1.4674326576803578,0.876939186801832,0.8668,True
24003,0.5417074797099504,8.539044337476723,0.049201083420543454,0.00012125022986527519,447.7901938686652,0.30103638223640616,2.535296089088106,0.49966439211743446,0.24180674704427285,0.07464924778994286,11.512848158512156,1.281621768225929,1.2414295311582135,0.7761262262004978,0.8055,True
24004,0.40265981137652984,4.078717227799979,0.0020142979752307147,0.00047904652370574946,264.4657856597944,0.9598401959494816,5.989398832189865,0.4513712866678214,0.3,0.14486676250672725,17.82854464963163,2.6161513003048382,1.4438844752497981,0.8823092495803594,0.7985,True
24005,0.6223132520129523,8.995065411838947,0.04112523116792656,0.0,297.923385645051,0.300069736286108,3.377945488654089,0.35307815837230805,0.3,0.14706108851710703,10.02667010671341,0.7387022003880909,1.494228619653632,0.850986100673836,0.7073,True
25001,0.9934378573140796,6.006858303082952,0.04633037983955035,0.0,432.2089797608863,0.8812385800757009,4.32711362472939,0.3187606878688395,0.29430984418858763,0.11732084025201242,14.300314704006842,0.7242883100712438,1.393932439688317,0.8781174225511803,0.8384,True
25003,0.16247712218650134,9.734832492702921,0.030102116346646925,0.013565870281366629,50.26326094731766,1.0,1.2906985385401062,0.49936310733117906,0.29869390596383266,0.039185129843885835,0.42441217537664777,0.017523273669844963,1.010997439760195,0.8104461360589442,0.8097,True
25006,0.9653859612606823,10.0,0.0,0.0,50.0,1.0,1.6478053850491143,0.4999922542642886,0.3,0.043978456352482306,0.0,0.0,1.0539479055310261,0.8664068998612863,0.8328,True
25012,-0.17025936084274976,7.84536383590514,0.09660878969511247,0.009412746011911948,50.088808730177846,1.0,1.9045187637152363,0.4999945203115892,0.3,0.09511887720480457,5.035150525913986,0.11250699827526534,1.234827281442855,0.8897226506947787,0.8968,True
25020,0.9511028054466935,8.061226610732245,0.0029411942586969886,0.1416669843937916,408.0569710179297,0.5019048600421605,4.265446305299857,0.38165011272585864,0.2669577740542583,0.1405838553774413,3.2676419732905555,0.0974858777122562,2.049315778734304,0.8631657518565858,0.6312,True
25021,0.9344914852087258,7.849839941269881,0.03314637896164945,0.010470352938724295,499.1659316444004,0.3,3.36534670282013,0.3470754666007648,0.2909305369341997,0.1314495556582843,2.195079786954616,0.1541899925314777,1.7805631324619398,0.810895330468824,0.7776,True
25029,0.12548664996208278,4.257630009985632,0.004499077374419971,0.0451021121224704,176.22817321259825,0.6341492630281345,4.766814858355371,0.5,0.2956334555479116,0.14906839980183106,3.427172443791478,0.6942345190909669,1.8780776778447716,0.891077707140856,0.8655,True
26003,-0.0015330408257149264,0.5067004770445621,0.0848557349181304,0.033706536471223625,263.9310760322538,1.0,6.0,0.46854295467016815,0.013017641633546267,0.021647324746103085,89.5979923882816,3.3643778985538493,6.889570025467878,0.797056138860559,0.758,True
26005,2.4279237834035223,0.504366687521669,0.1,0.18120467620478403,499.9973270846763,0.3,5.991417711238155,0.10280533865766311,0.010411327426598777,0.0010001772460523132,65.25519926201007,6.0,6.605365663501935,-4.689415276134804,-7.2586,False
26006,2.235761608612568,4.238060075960418,0.004476464544787825,0.2,57.86372885240342,1.0,1.0,0.35343958368191514,0.01,0.021046051189860818,100.0,4.794251332650911,6.690133790048302,-0.22500459713197607,-0.2381,False
26008,-0.19214671517678406,2.8628193448121504,0.041060626245988066,0.053752558956654595,448.95994896107084,0.3074439410544637,2.38009635385113,0.07269572644814476,0.13800144429047212,0.03085894910663535,82.98020258455823,4.8360131988245705,1.229787194238785,0.898265107925491,0.8858,True
